Grade,Course,Section,Period,Room,Mark1
9,PPF44Q3G,1,2,GYM2,80
11,PGF44Q3C,1,2,GYM1,80
11,SLF88QQ2,1,2,247,80
10,GQF11QU2,2,2,LIB,
10,PPF44Q3G,2,2,GYM2,97
10,SCF44,2,2,138,87
10,SCF44QL,2,2,138,P
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,2,2,GYM2,100
9,SLF88QQ2,1,2,247,
9,UAF88Q3,1,2,B27,
9,PHF44Q3,1,2,B17,65
9,PPF44Q2G,1,2,GYM2,65
9,MRF44H,2,2,107,93
10,PPF44Q2B,1,2,GYM3,
10,UAF44Q3,1,2,B27,70
9,PHF44Q2,1,2,B17,
9,SLF88QQ3,1,2,247,
12,MQF22C,1,2,207,78
11,SPF44H,1,2,229,95
11,SPF44QL,1,2,229,P
9,SHFC2TM,1,2,149,100
10,HUF44QWD,1,2,326,80
10,EEF88,1,2,334B,87
12,GQF11QU2,2,2,LIB,
12,PPF44Q3B,1,2,GYM3,82
9,SLF44,1,2,338,73
9,SLF44QL,1,2,338,P
9,EEF88QG,1,2,146,65
9,MKF44,1,2,322,88
9,HUF44QT,1,2,316,65
10,SCF44QG,1,2,139,65
10,SCF44QLG,1,2,139,P
11,FSFCCU,1,2,115,85
11,FLFCCU,1,2,121,86
10,GQF11QU3,2,2,LIB,
10,PPF44Q2B,1,2,GYM3,
9,PPF44Q3B,1,2,GYM3,
9,SLF85QQ3,1,2,247,P
9,SLF86QQ3,1,2,247,P
9,SLF87QQ2,1,2,247,P
9,SLF88QQ2,1,2,247,65
9,PPF44Q2B,1,2,GYM3,
9,UAF44Q3,1,2,B27,65
11,GMF11Q2,2,2,,
9,MKF44,1,2,322,
11,SPF44,1,2,229,75
11,SPF44QL,1,2,229,P
12,BCF44T,31,2,204,90
12,PPF44Q2G,1,2,GYM2,100
9,MKF44,1,2,322,65
12,GQF11QU2,2,2,LIB,
12,PGF44Q3C,1,2,GYM1,80
12,EEF84QFT,1,2,331,70
12,GMF11Q23,2,2,,
12,SPF44H,1,2,229,98
12,SPF44QL,1,2,229,P
10,HUF44HWD,1,2,326,90
10,HUF44UQX,1,2,333,100
10,PPF43Q2G,2,2,GYM2,P
10,PPF44Q2G,2,2,GYM2,67
10,PPF44Q3G,1,2,GYM2,65
10,PPF44Q2B,2,2,GYM3,
10,PPF44Q3B,2,2,GYM3,
9,EEFG4QG,7,2,246,66
9,SLF44QG,1,2,231,70
9,SLF44QLG,1,2,231,P
10,EEF88QG,1,2,146,88
9,FKFC3,1,2,114,MP
9,FKFC4,1,2,114,
9,MKF44,1,2,322,85
10,EEF88H,1,2,334B,90
9,PPF44Q3B,1,2,GYM3,65
9,SLF88QQ2,1,2,247,75
12,PQF44Q2Y,2,2,251,100
12,PQF44Q3Y,2,2,251,100
11,HFF44QQB,1,2,315,75
12,EQF44QQY,2,2,328,100
9,EEF84QFT,1,2,331,75
11,GQF11QU3,2,2,LIB,
11,PGF44Q2C,1,2,GYM1,95
9,SLF44QLW,1,2,328B,F
9,SLF44QW,1,2,328B,
9,EEFG4QT,7,2,246,82
9,MEF44HG,1,2,208,93
12,MQF22C,1,2,207,95
9,PPF44Q3B,2,2,GYM3,65
9,SLF88QQ2,1,2,247,
12,GQF11QU2,2,2,LIB,
12,SLF87QQ3,1,2,247,P
12,SLF88QQ3,1,2,247,73
9,PPF44Q2G,2,2,GYM2,97
9,PPF44Q3G,2,2,GYM2,98
10,EEF88QT,1,2,146,81
11,FSFCCU,1,2,115,83
12,FLFCCU,1,2,121,92
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,66
9,EEFG4HT,7,2,246,92
9,PPF44Q3B,1,2,GYM3,85
9,UAF44H2,1,2,B27,100
9,HGF87XHD,1,2,325,92
9,MEF44QG,1,2,208,
12,GMF11Q23,2,2,,
9,FSFCCU,1,2,115,
9,FSFC7,2,2,125,P
9,FSFC8,2,2,125,65
9,SLF44QLT,1,2,231,F
9,SLF44QT,1,2,231,
11,FMF44UQX,1,2,116,100
11,FJFCCU,1,2,124,81
9,HGF87HQD,7,2,313,90
9,SLF44,1,2,338,
9,SLF44QL,1,2,338,F
9,EEFG4HT,7,2,246,92
9,PPF44Q2B,2,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,100
10,SCF44,2,2,138,77
10,SCF44QL,2,2,138,P
12,MQF44QQY,2,2,204A,100
11,EEFGGQQC,1,2,250,73
9,HGF87QTD,5,2,314,65
9,HGF87QGD,5,2,314,65
11,PPF44Q2B,2,2,GYM3,95
11,PPF44Q3B,1,2,GYM3,100
9,SLF44,1,2,338,80
9,SLF44QL,1,2,338,P
9,HGF87QTD,1,2,334A,70
10,SCF44,1,2,141,75
10,SCF44QL,1,2,141,P
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,65
9,HGF87QQD,1,2,321,65
10,HUF44UQX,1,2,333,100
10,EEF88QG,1,2,146,65
9,SHFC2TM,1,2,149,100
11,SCF44QG,1,2,139,88
11,SCF44QLG,1,2,139,P
9,FSFCCU,1,2,115,70
9,EEF88,1,2,334B,65
11,MQF44QWF,1,2,221,71
10,PPF44Q2B,1,2,GYM3,95
10,UAF44H3,1,2,B27,100
9,PPF44Q2G,1,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
9,HGF87QGD,1,2,334A,65
11,EEFGGHQC,1,2,250,91
9,SLF44HT,1,2,231,95
9,SLF44QLT,1,2,231,P
10,HUF44UQX,1,2,333,96
11,SRF22U,1,2,341,98
9,PPF44Q2B,2,2,GYM3,95
9,PPF44Q3B,1,2,GYM3,100
10,BCF44T,31,2,204,91
10,PPF44Q2G,1,2,GYM2,100
9,EEFG4QH,2,2,346,86
9,MEF44QG,1,2,208,88
ST,EEF88QT,1,2,146,78
9,SHFC2TM,1,2,149,90
12,FSF44UQX,1,2,123,65
10,HUF44QG,1,2,316,69
11,FSFCCU,1,2,115,81
10,EEF88,1,2,334B,78
9,SLF44,1,2,338,65
9,SLF44QL,1,2,338,P
12,EEF44U,2,2,347,84
12,BCF44T,31,2,204,67
12,PGF44Q2C,1,2,GYM1,70
9,HGF87XHD,1,2,325,71
9,EEFG4HG,7,2,246,90
11,SPF44,1,2,229,71
11,SPF44QL,1,2,229,P
9,HGF87QQD,7,2,313,86
10,HUF44QT,1,2,316,75
9,SLF44QLT,1,2,231,P
9,SLF44QT,1,2,231,88
9,SHF82,1,2,228,
10,FSFC8,1,2,113,70
9,SLF44QG,1,2,231,79
9,SLF44QLG,1,2,231,P
9,HGF87XHD,1,2,325,90
10,EEF87,1,2,334B,P
10,EEF88,1,2,334B,66
12,EEF44U,1,2,349,95
10,HUF44UQX,1,2,333,83
12,BCF44T,31,2,204,88
12,PGF44Q2C,1,2,GYM1,100
9,EEFG4,3,2,126,
12,SHF88U,1,2,327,90
9,HGF87QQD,1,2,321,83
12,FSF44UQX,1,2,123,78
9,SHF82,1,2,228,88
9,HGF87QTD,5,2,314,81
10,EEF88,1,2,334B,65
11,FJFCCU,1,2,124,99
12,HBF22U,1,2,311,82
12,GMF11Q24,2,2,,
9,MQF41QWF,1,2,221,MP
9,MQF42QWF,1,2,221,MP
9,MQF43QWF,1,2,221,MP
9,MQF44QWF,1,2,221,
9,FKFC4,1,2,114,65
10,ULFC4TP,1,2,B39,
12,MPF22U,1,2,205,97
9,FKFC4H,1,2,114,95
9,HGF87HGD,1,2,334A,97
9,SCF44H,2,2,138,92
9,SCF44QL,2,2,138,P
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,77
9,PPF44Q3G,2,2,GYM2,
9,SLF88QQ2,1,2,247,80
9,HGF87QGD,1,2,334A,85
12,HBF22U,1,2,311,92
11,GQF11QU3,2,2,LIB,
11,UAF88Q2,1,2,B27,80
9,EEFG4QT,7,2,246,65
9,HGF87QTD,1,2,334A,78
9,PHF44Q2,1,2,B17,77
9,PPF44Q3G,2,2,GYM2,77
9,SLF44HG,1,2,231,95
9,SLF44QLG,1,2,231,P
12,SRF22U,1,2,341,88
12,GQF11QU2,2,2,LIB,
12,PPF44Q3B,2,2,GYM3,95
9,EEFG4QH,2,2,346,80
10,MRF44H,2,2,107,95
10,SCF44,2,2,138,69
10,SCF44QL,2,2,138,P
9,EEFG4HG,7,2,246,96
10,PPF44Q2B,2,2,GYM3,95
10,UAF44H3,1,2,B27,100
9,EEF88,1,2,334B,65
11,GMF11Q23,2,2,,
9,PHF44H3,1,2,B17,90
9,PPF44Q2G,2,2,GYM2,70
12,AUFCCTA,1,2,232,95
9,FSFC8,1,2,113,
11,FSFC8,1,2,113,
9,PGF44Q2C,1,2,GYM1,
9,SLF88QQ3,1,2,247,
11,SCF44QG,1,2,139,66
11,SCF44QLG,1,2,139,P
9,SLF44,1,2,338,
9,SLF44QL,1,2,338,F
10,EEF88,1,2,334B,69
10,HUF44UQX,1,2,333,80
12,HBF22U,1,2,311,87
9,EEFG4HG,7,2,246,91
12,EEFGDQQC,1,2,250,P
12,EEFGEQQC,1,2,250,P
12,EEFGFQQC,1,2,250,P
12,EEFGGQQC,1,2,250,76
9,FSFC8,2,2,125,
12,GMF11Q23,2,2,,
12,FMF44UQX,1,2,116,90
11,EEFGGQQC,1,2,250,71
12,FSF44UQX,1,2,123,80
9,EEFG4QH,2,2,346,83
9,BCF44T,31,2,204,65
9,PPF44Q2G,1,2,GYM2,75
9,MEF44QT,1,2,208,74
9,SCF44H,1,2,141,95
9,SCF44QL,1,2,141,P
12,FMF44UQX,1,2,116,86
9,PPF44Q3B,1,2,GYM3,67
9,SLF88QQ2,1,2,247,65
10,EEF88,1,2,334B,70
10,FSFC8,1,2,113,
9,MEF44HG,1,2,208,90
12,MQF22C,1,2,207,95
9,PPF44Q2G,1,2,GYM2,90
9,PPF44Q3G,1,2,GYM2,90
11,PGF44Q2C,1,2,GYM1,100
11,PPF44Q3B,2,2,GYM3,90
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,68
9,PHF44Q3,1,2,B17,
9,PPF44Q2B,2,2,GYM3,65
10,FSFC8,1,2,113,86
10,EEF88QG,1,2,146,
10,FSFC8,2,2,125,76
10,EEF88QT,1,2,146,89
12,GQF11QU2,2,2,LIB,
12,PPF44Q3G,1,2,GYM2,90
9,EEFG4HH,2,2,346,96
12,SDF88TV,1,2,332,75
11,FSFCCU,1,2,115,80
9,HGF87XHD,1,2,325,69
9,MRF44,1,2,104,
11,GMF11Q2,2,2,,
9,FKFC4,1,2,114,65
12,AQF44QQY,2,2,216,91
10,SPF44H,1,2,229,97
10,SPF44QL,1,2,229,P
9,HGF87HGD,5,2,314,94
9,PPF44Q2B,2,2,GYM3,95
9,PPF44Q3B,2,2,GYM3,95
9,PGF44Q2C,1,2,GYM1,
9,SLF88QQ3,1,2,247,
9,EEFGGQQC,1,2,250,
10,SCF44QLT,1,2,139,P
10,SCF44QT,1,2,139,70
9,SLF44HG,1,2,231,97
9,SLF44QLG,1,2,231,P
10,SCF44QG,1,2,139,88
10,SCF44QLG,1,2,139,P
10,PPF44Q2B,1,2,GYM3,95
10,PPF44Q3B,1,2,GYM3,88
10,SCF44HG,1,2,139,92
10,SCF44QLG,1,2,139,P
12,SRF22U,1,2,341,78
9,MEF44QT,1,2,208,78
11,EEF44U,1,2,349,96
9,SCF44,1,2,141,84
9,SCF44QL,1,2,141,P
9,SCF44,2,2,138,76
9,SCF44QL,2,2,138,P
10,SCF44HG,1,2,139,100
10,SCF44QLG,1,2,139,P
10,FSFC8,1,2,113,67
12,FSFCCU,1,2,115,80
12,SDF88TV,1,2,332,100
10,SCF44H,1,2,141,92
10,SCF44QL,1,2,141,P
ST,EEF88HT,2,2,348,93
11,FMF44UQX,1,2,116,100
11,EEFGGHQC,1,2,250,95
9,MQF22C,1,2,207,95
10,PPF44Q2G,1,2,GYM2,100
10,UAF44H3,1,2,B27,100
11,SRF22U,1,2,341,96
9,MRF44H,1,2,104,95
10,PPF44Q3B,2,2,GYM3,100
10,UAF44H2,1,2,B27,90
12,MPF22U,1,2,205,97
9,MKF44H,1,2,322,90
9,EEFG4H,3,2,126,91
9,HGF87QQD,7,2,313,87
12,GQF11QU2,2,2,LIB,
12,PPF44Q3G,2,2,GYM2,85
10,BCF44T,31,2,204,77
10,PPF44Q2G,2,2,GYM2,75
12,EQF44QQY,2,2,328,65
12,FLFGG,1,2,121,75
10,PPF44Q3G,1,2,GYM2,100
10,SLF88HQ2,1,2,247,90
12,EEF84QF,1,2,331,82
9,SCF44,2,2,138,79
9,SCF44QL,2,2,138,P
12,AUFCCTA,1,2,232,90
12,GQF11QU2,2,2,LIB,
12,PPF44Q3B,2,2,GYM3,90
12,GQF11QU3,2,2,LIB,
12,PGF44Q2C,1,2,GYM1,
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,65
9,PPF44Q2B,1,2,GYM3,
9,PPF44Q3B,1,2,GYM3,
9,FKFC4,1,2,114,65
9,SLF44QLW,1,2,328B,P
9,SLF44QW,1,2,328B,80
12,GMF11Q2,2,2,,
12,AUFCCTA,1,2,232,96
9,FKFC4,1,2,114,70
12,AUFCCTA,1,2,232,98
9,EEFG4HH,2,2,346,90
11,EEF44U,1,2,349,95
11,EEF22C,1,2,350,65
9,HGF87XHD,1,2,325,100
12,GMF11Q25,2,2,,
12,HBF22U,1,2,311,
9,PHF44Q2,1,2,B17,70
9,PPF44Q3B,1,2,GYM3,65
11,FJFCCU,1,2,124,77
9,HGF87HQD,1,2,321,92
11,FSF44UQX,1,2,123,92
11,EEF44U,2,2,347,83
9,HUF44QG,1,2,316,
10,EEF88HG,1,2,146,93
9,PGF44Q3C,1,2,GYM1,95
9,PHF44Q2,1,2,B17,65
10,EEF88,1,2,334B,72
9,PHF44Q3,1,2,B17,80
9,PPF44Q2G,2,2,GYM2,100
10,SCF44,1,2,141,71
10,SCF44QL,1,2,141,P
9,SCF44,1,2,141,73
9,SCF44QL,1,2,141,P
9,MRF44H,2,2,107,95
9,PPF44Q3G,1,2,GYM2,
9,SLF88QQ2,1,2,247,65
12,ZLUNPD2,2,2,CAFÉ,
12,FQF44QQY,2,2,216,98
9,PHF44Q2,1,2,B17,86
9,PPF44Q3B,2,2,GYM3,90
9,SLF44HW,1,2,328B,90
9,SLF44QLW,1,2,328B,P
11,GMF11Q23,2,2,,
10,HUF44QWD,1,2,326,86
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,85
9,PGF44Q3C,1,2,GYM1,75
9,PPF44Q2B,1,2,GYM3,85
10,EEF88QT,1,2,146,67
10,PPF44Q3G,1,2,GYM2,100
10,UAF44H2,1,2,B27,100
9,SCF44QG,1,2,139,88
9,SCF44QLG,1,2,139,P
11,FSF44UQX,1,2,123,92
12,GQF11QU2,2,2,LIB,
12,PPF44Q3B,1,2,GYM3,88
10,HFF44QQB,1,2,315,73
11,FMF44UQX,1,2,116,95
9,EEFG4,3,2,126,85
11,AUFCCTA,1,2,232,93
9,HUF44HG,1,2,316,96
12,FMF44UQX,1,2,116,90
9,MEF44QG,1,2,208,80
9,FKFC4,1,2,114,72
9,ZLUNPD2,2,2,CAFÉ,
12,PGF44Q3C,1,2,GYM1,100
12,UAF88H2,1,2,B27,100
12,PPF44Q3B,1,2,GYM3,78
12,PQF44Q2Y,2,2,251,100
9,ULFC4TP,1,2,B39,73
9,HGF87QQD,7,2,313,72
11,SDF88TV,1,2,332,
10,PPF44Q3B,1,2,GYM3,65
10,SLF88QQ2,1,2,247,72
10,ULFC4TP,1,2,B39,100
11,FJFCCU,1,2,124,93
9,HGF87XHD,1,2,325,86
9,SHF82H,1,2,228,91
9,GAF11QY,21,2,134,
9,ZLUNGP2,21,2,CAFÉ,
10,PPF44Q3G,1,2,GYM2,70
10,UAF44H2,1,2,B27,90
9,PGF44Q2C,1,2,GYM1,70
9,PGF44Q3C,1,2,GYM1,75
9,SCF44,2,2,138,81
9,SCF44QL,2,2,138,P
11,GMF11Q23,2,2,,
12,UQF44QQY,2,2,216,83
11,FSF44UQX,1,2,123,92
9,EEFG4,3,2,126,65
11,PPF44Q3G,2,2,GYM2,90
11,SLF88QQ2,1,2,247,78
9,FKFC4,1,2,114,65
10,EEF88QT,1,2,146,87
9,HGF87QQD,7,2,313,
12,FJFCCU,1,2,124,81
9,SHFC2TM,1,2,149,80
10,PPF44Q2G,1,2,GYM2,100
10,UAF44H3,1,2,B27,100
9,MKF44,1,2,322,
9,FKFC4H,1,2,114,100
11,FLFCCU,1,2,121,93
10,HFF44QQB,1,2,315,81
9,MEF44,1,2,219,
12,HQF44QQY,2,2,317,98
12,FSF44UQX,1,2,123,95
12,SDF88TV,1,2,332,100
9,HGF87HGD,5,2,314,94
9,HGF87QGD,5,2,314,67
11,EEF44U,1,2,349,75
9,SHFC2TM,1,2,149,100
12,SDF88TV,1,2,332,100
9,EEFG4,3,2,126,65
10,HUF44QT,1,2,316,65
10,EEF85QG,2,2,348,P
10,EEF86QG,2,2,348,P
10,EEF87QG,1,2,146,P
10,EEF88QG,1,2,146,65
10,FSFC8,1,2,113,
9,HGF87HQD,1,2,321,92
12,SDF88TV,1,2,332,85
12,AUFCCTA,1,2,232,100
11,FSFCBU,1,2,115,P
11,FSFCCU,1,2,115,80
9,EEFG4QG,7,2,246,79
10,FSFC8H,2,2,125,95
12,SDF88TV,1,2,332,85
12,SRF22U,1,2,341,96
9,MRF44H,2,2,107,95
12,HBF22U,1,2,311,99
12,MPF22U,1,2,205,99
12,FSFCCU,1,2,115,65
10,HUF44QT,1,2,316,65
9,SLF88QQ3,1,2,247,70
9,UAF44Q2,1,2,B27,75
10,BCF44T,21,2,204,95
10,PPF44Q3G,2,2,GYM2,100
12,FLFCCU,1,2,121,95
10,PPF44Q2G,1,2,GYM2,75
10,UAF44H3,1,2,B27,100
9,MEF44QG,1,2,208,85
11,SHFC2TM,1,2,149,90
11,EEFGGQQC,1,2,250,65
9,EEFG4,3,2,126,70
10,HUF44UQX,1,2,333,97
12,FSF44UQX,1,2,123,98
11,FSFCCU,1,2,115,70
12,SRF22U,1,2,341,96
12,MPF22U,1,2,205,70
10,BCF44T,31,2,204,100
10,PPF44Q2G,1,2,GYM2,100
ST,EEF88QT,2,2,348,86
10,MRF44,1,2,104,72
9,SLF44,1,2,338,
9,SLF44QL,1,2,338,F
9,MKF44,1,2,322,65
10,EEF88,1,2,334B,82
11,GMF11Q24,2,2,,
9,PHF44Q2,1,2,B17,65
9,PPF44Q3B,2,2,GYM3,85
9,SHFC2TM,1,2,149,80
9,SLF44,1,2,338,84
9,SLF44QL,1,2,338,P
11,GQF11QU3,2,2,LIB,
11,PPF44Q2B,2,2,GYM3,70
9,SHF82H,1,2,228,100
10,HUF44UQX,1,2,333,100
12,EEF44U,2,2,347,88
9,PPF44Q2B,2,2,GYM3,95
9,UAF44H3,1,2,B27,100
10,EEF88QG,2,2,348,85
9,MEF44H,1,2,219,92
9,EEFG4HH,2,2,346,94
9,SCF44,2,2,138,85
9,SCF44QL,2,2,138,P
10,MRF44H,2,2,107,90
11,SPF44H,1,2,229,99
11,SPF44QL,1,2,229,P
12,BCF44T,31,2,204,90
12,PPF44Q2G,1,2,GYM2,100
10,HUF44UQX,1,2,333,95
11,SPF44,1,2,229,88
11,SPF44QL,1,2,229,P
11,EEF22C,1,2,350,88
12,GMF11Q24,2,2,,
10,HUF44UQX,1,2,333,100
10,PPF44Q2G,1,2,GYM2,100
10,UAF44H3,1,2,B27,100
9,FKFC4,1,2,114,65
11,EEF44U,1,2,349,97
9,SHF82H,1,2,228,100
9,SLF44,1,2,338,
9,SLF44QL,1,2,338,F
10,FSFC7,1,2,113,MP
10,FSFC8,1,2,113,
9,HUF44QWD,1,2,326,65
9,SLF44HG,1,2,231,98
9,SLF44QLG,1,2,231,P
10,FSFC8H,2,2,125,100
10,SCF44,1,2,141,89
10,SCF44QL,1,2,141,P
11,SRF22U,1,2,341,98
11,PGF44Q3C,1,2,GYM1,95
11,UAF88H2,1,2,B27,90
12,FLFGG,1,2,121,65
12,MPF22U,1,2,205,94
9,HGF87QGD,5,2,314,85
11,HBF22U,1,2,311,82
12,HBF22U,1,2,311,82
11,FLFCCU,1,2,121,93
10,SPF44H,1,2,229,99
10,SPF44QL,1,2,229,P
12,SRF22U,1,2,341,88
11,EEF44U,1,2,349,95
11,PGF44Q2C,1,2,GYM1,85
9,PGF44Q3C,1,2,GYM1,95
9,PHF44H2,1,2,B17,95
12,BCF44T,31,2,204,92
12,PPF44Q2B,2,2,GYM3,95
12,FMF44UQX,1,2,116,95
9,HGF87QQD,1,2,321,80
12,EQF44QQY,2,2,328,95
9,EEF22C,1,2,350,97
11,PGF44Q2C,1,2,GYM1,100
11,PGF44Q3C,1,2,GYM1,95
9,SLF44,1,2,338,71
9,SLF44QL,1,2,338,P
12,ZLUNPD2,2,2,CAFÉ,
11,SCF44,1,2,141,
11,SCF44QL,1,2,141,F
12,PPF44Q3G,1,2,GYM2,65
12,UAF88Q2,1,2,B27,70
12,GMF11Q25,2,2,,
12,GMF11Q23,2,2,,
9,EEFG4QG,7,2,246,
9,SLF44HT,1,2,231,90
9,SLF44QLT,1,2,231,P
9,SLF44,1,2,338,74
9,SLF44QL,1,2,338,P
9,MKF44H,1,2,322,95
11,EEF22C,1,2,350,86
9,ULFC4TP,1,2,B39,100
9,EEF88,1,2,334B,
12,FSFCCU,1,2,115,85
9,FSFC8,1,2,113,68
9,SLF44,1,2,338,71
9,SLF44QL,1,2,338,P
9,HGF87XHD,1,2,325,78
9,SLF44HG,1,2,231,95
9,SLF44QLG,1,2,231,P
9,SHFC2TM,1,2,149,100
11,FLFCCU,1,2,121,65
9,HGF87XHD,1,2,325,85
12,FMF44UQX,1,2,116,98
9,MEF43,1,2,219,P
9,MEF44,1,2,219,65
9,EEFG4QH,2,2,346,81
9,HGF87HGD,5,2,314,93
9,HGF87XHD,1,2,325,85
12,SDF88TV,1,2,332,80
12,EEF44U,1,2,349,65
9,MEF44H,1,2,219,96
12,MPF22U,1,2,205,91
12,BCF44T,31,2,204,
12,PPF44Q2B,2,2,GYM3,80
9,PPF44Q2G,1,2,GYM2,100
9,PPF44Q3G,2,2,GYM2,100
9,PHF44Q3,1,2,B17,65
9,PPF44Q2B,1,2,GYM3,65
10,SCF44HG,1,2,139,96
10,SCF44QLG,1,2,139,P
9,HGF87QQD,7,2,313,83
12,EEFGGQQC,1,2,250,65
12,BCF44T,21,2,204,
12,PPF43Q3B,2,2,GYM3,P
12,PPF44Q3B,2,2,GYM3,65
10,PGF44Q2C,1,2,GYM1,65
10,UAF44H3,1,2,B27,100
9,FKFC4H,1,2,114,96
11,ULFC4TP,1,2,B39,
10,ULFC4TP,1,2,B39,
9,MKF44H,1,2,322,92
12,GMF11Q24,2,2,,
12,AUFCCTA,1,2,232,100
10,HUF44UQX,1,2,333,100
9,FKFC4H,1,2,114,99
11,GQF11QU2,2,2,LIB,
11,PGF44Q3C,1,2,GYM1,75
9,PHF44H3,1,2,B17,96
9,PPF44Q2B,2,2,GYM3,90
9,PPF44Q2G,1,2,GYM2,100
9,UAF44H3,1,2,B27,100
9,PPF44Q3B,1,2,GYM3,
9,SLF88QQ2,1,2,247,
9,FKFC4H,1,2,114,90
12,SHF88U,1,2,327,65
11,GQF11QU3,2,2,LIB,
11,PGF44Q2C,1,2,GYM1,90
12,SRF22U,1,2,341,88
9,PGF44Q3C,1,2,GYM1,75
9,PHF44Q2,1,2,B17,65
12,HBF22U,1,2,311,92
9,PHF44H2,1,2,B17,100
9,PPF44Q3G,2,2,GYM2,100
12,MPF22U,1,2,205,87
9,MKF44,1,2,322,75
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
10,PPF44Q3B,1,2,GYM3,65
10,SLF88QQ2,1,2,247,65
9,SHF82,1,2,228,
9,SHF82,1,2,228,
11,EEF85QT,2,2,348,MP
11,EEF86QT,2,2,348,MP
11,EEF87QT,2,2,348,MP
11,EEF88QT,2,2,348,
11,GMF11Q2,2,2,,
12,MPF22U,1,2,205,98
12,SDF88TV,1,2,332,100
10,MQF22C,1,2,207,
11,FLFCCU,1,2,121,90
12,FMF44UQX,1,2,116,97
12,MQF44QQY,2,2,204A,100
11,EEF88QT,2,2,348,66
11,SCF41,1,2,141,P
11,SCF42,1,2,141,P
11,SCF43,1,2,141,P
11,SCF44,1,2,141,65
11,SCF44QL,1,2,141,F
11,FMF44UQX,1,2,116,100
11,GMF11Q2,2,2,,
9,ZLUNPD2,2,2,CAFÉ,
9,MEF44,1,2,219,
12,MPF22U,1,2,205,85
9,HGF87XHD,1,2,325,80
12,FMF44UQX,1,2,116,82
11,FMF44UQX,1,2,116,97
9,PHF44Q2,1,2,B17,80
9,PPF43Q3G,1,2,GYM2,P
9,PPF44Q3G,1,2,GYM2,65
12,AUFCCTA,1,2,232,95
12,HBF22U,1,2,311,74
10,EEF84HF,1,2,331,92
10,SCF44H,1,2,141,97
10,SCF44QL,1,2,141,P
11,SPF44H,1,2,229,96
11,SPF44QL,1,2,229,P
9,SLF44,1,2,338,85
9,SLF44QL,1,2,338,P
10,SCF44,2,2,138,73
10,SCF44QL,2,2,138,P
9,PPF44Q2G,1,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
12,FMF44UQX,1,2,116,86
10,SCF44H,2,2,138,91
10,SCF44QL,2,2,138,P
10,MRF44H,2,2,107,92
12,GMF11Q24,2,2,,
9,HGF87XHD,1,2,325,81
9,HGF87XHD,1,2,325,80
12,HBF22U,1,2,311,91
9,PPF44Q2G,2,2,GYM2,100
9,PPF44Q3G,1,2,GYM2,100
11,PPF44Q2B,1,2,GYM3,100
11,UAF44H3,1,2,B27,100
11,EEF84QFT,1,2,331,71
11,HUF44QG,1,2,316,82
9,SLF44HG,1,2,231,97
9,SLF44QLG,1,2,231,P
9,SCF44H,1,2,141,96
9,SCF44QL,1,2,141,P
10,PPF44Q2G,2,2,GYM2,100
10,UAF44H3,1,2,B27,100
10,SCF44QG,1,2,139,68
10,SCF44QLG,1,2,139,P
12,BCF44T,31,2,204,67
12,PPF44Q2B,1,2,GYM3,65
12,BCF44T,21,2,204,
12,PPF44Q3B,2,2,GYM3,
10,EEF88,1,2,334B,81
10,EEF88HG,2,2,348,99
9,HGF87HGD,1,2,334A,97
12,SHF88U,1,2,327,85
10,FMF44UQX,1,2,116,65
9,HGF87QQD,7,2,313,82
12,FMF44UQX,1,2,116,65
9,HGF87HGD,1,2,334A,90
9,EEFG4QH,2,2,346,88
11,SPF44H,1,2,229,93
11,SPF44QL,1,2,229,P
10,SCF44QG,1,2,139,65
10,SCF44QLG,1,2,139,P
12,MPF22U,1,2,205,80
12,AUFCCTA,1,2,232,96
10,BCF44T,31,2,204,100
10,PPF44Q2G,2,2,GYM2,100
9,PPF44Q2B,1,2,GYM3,100
9,PPF44Q3B,2,2,GYM3,100
12,FMF44UQX,1,2,116,100
10,BCF44T,21,2,204,92
10,PPF44Q3G,1,2,GYM2,100
11,FJFCCU,1,2,124,88
12,GMF11Q24,2,2,,
9,HGF87HQD,7,2,313,90
9,SLF44QLT,1,2,231,P
9,SLF44QT,1,2,231,83
12,FMF44UQX,1,2,116,65
10,PPF44Q3G,2,2,GYM2,70
10,UAF44H2,1,2,B27,95
9,FSFC8,1,2,113,80
10,PPF44Q2B,2,2,GYM3,
10,UAF44H3,1,2,B27,100
12,GMF11Q24,2,2,,
11,SPF44H,1,2,229,95
11,SPF44QL,1,2,229,P
11,FJFCCU,1,2,124,95
12,GMF11Q23,2,2,,
9,HGF87QQD,1,2,321,65
9,PHF44H3,1,2,B17,97
9,PPF44Q2B,1,2,GYM3,100
10,MRF44H,2,2,107,95
10,BCF44T,21,2,204,98
